事業所コード,事業所名,在庫区分,在庫区分名,倉庫コード,倉庫名,在庫場所コード,在庫場所名,会計年月,棚番,棚番名,資産分類,資産分類名,資産分類区分,資産分類区分名,品種,品種名,商品コード,商品名,規格,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特注区分,内訳商品ランク,内訳商品ランク名,単位,個別原価使用フラグ,ロット番号,有効期限,基準日,残月数,前月末原価調整額,前月末評価単価,前月末在庫数,前月末移動積送数,前月末出荷積送数,前月末在庫金額,仕入数,売上数,有償支給数,入庫数,出庫数,移動積送増減数,出荷積送増減数,棚卸調整数,当月末移動積送数,当月末出荷積送数,当月末評価単価,当月末在庫数,当月末原価調整額,当月末在庫金額
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000165,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W35 A012,CE22,,5,,W35,A012,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,31100,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000170,ｺｸﾖ ﾘｱｸﾄ,CE22       1        W35 A011,CE22,,1,,W35,A011,,,1,B,ﾋﾟｰｽ,,,,2020/03/11,,0,13800,2,0,0,27600,0,0,0,0,0,0,0,0,0,0,13800,2,0,27600
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000229,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W39 A016,CE22,,5,,W39,A016,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,31100,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000230,ｺｸﾖ ﾘｱｸﾄ,CE22       3        W39 A016,CE22,,3,,W39,A016,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,59700,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000293,ｺｸﾖ ﾘｱｸﾄ,CE22       3        W35 B022,CE22,,3,,W35,B022,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,48900,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000294,ｺｸﾖ ﾘｱｸﾄ,CE22       1        W35 B022,CE22,,1,,W35,B022,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,12700,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000295,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W35 B022,CE22,,5,,W35,B022,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,14,0,16,2,0,0,0,0,0,29300,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000309,ｺｸﾖ ﾘｱｸﾄ,CE22       1        W35 G022,CE22,,1,,W35,G022,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,10500,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000346,ｺｸﾖ ﾘｱｸﾄ,CE22       1        W39 A016,CE22,,1,,W39,A016,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,13800,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000347,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W35 G022,CE22,,5,,W35,G022,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,6,0,12,6,0,0,0,0,0,24200,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000348,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W39 J116,CE22,,5,,W39,J116,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,22700,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000349,ｺｸﾖ ﾘｱｸﾄ,CE22       3        W39 J116,CE22,,3,,W39,J116,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39900,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000350,ｺｸﾖ ﾘｱｸﾄ,CE22       1        W39 J116,CE22,,1,,W39,J116,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13900,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000351,ｺｸﾖ ﾘｱｸﾄ,CE22       3        W35 J116,CE22,,3,,W35,J116,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44865,1,0,44865
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE22    0000352,ｺｸﾖ ﾘｱｸﾄ,CE22       5        W35 J116,CE22,,5,,W35,J116,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22700,4,0,90800
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE31    0000001,ｺｸﾖ  ﾘﾌﾞﾚﾗ,CE31       1        W35 CLPB6,CE31,,1,,W35,CLPB6,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,18000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE31    0000002,ｺｸﾖ  ﾘﾌﾞﾚﾗ,CE31       3        W35 CLPB6,CE31,,3,,W35,CLPB6,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,83000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE31    0000003,ｺｸﾖ  ﾘﾌﾞﾚﾗ,CE31       5        W35 CLPB6,CE31,,5,,W35,CLPB6,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,20,0,40,20,0,0,0,0,0,46000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE31    0000030,ｺｸﾖ ﾘﾌﾞﾚﾗ,CE31       5        W35 CLPB6         B,CE31,,5,,W35,CLPB6,,B,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,46000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000001,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  0        W77 LNB6,CE72,S,0,,W77,LNB6,,,3,D,ﾋﾟｰｽ,,,,2020/03/11,,0,39684,1,0,0,39684,0,0,0,0,0,0,0,0,0,0,39684,1,0,39684
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000002,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  1        W77 LNB6,CE72,S,1,,W77,LNB6,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,12721,1,0,0,12721,0,0,0,0,0,0,0,0,0,0,12721,1,0,12721
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000004,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  3        W77 LNB6,CE72,S,3,,W77,LNB6,,,3,D,ﾋﾟｰｽ,,,,2020/03/11,,0,65161,6,0,0,390966,0,0,0,0,0,0,0,0,0,0,65161,6,0,390966
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000021,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  0        W79 LNB6,CE72,S,0,,W79,LNB6,,,3,D,ﾋﾟｰｽ,,,,2020/03/11,,0,39684,4,0,0,158736,0,0,0,0,0,0,0,0,0,0,39684,4,0,158736
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000047,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  0        W79 HGB6,CE72,S,0,,W79,HGB6,,,4,E,ﾋﾟｰｽ,,,,2020/03/11,,0,34524,1,0,0,34524,0,0,0,0,0,0,0,0,0,0,34524,1,0,34524
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000049,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72    S  1        W79 HGB6,CE72,S,1,,W79,HGB6,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,11368,10,0,0,113680,0,0,0,0,0,0,0,0,0,0,11368,10,0,113680
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000112,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       0        W77 LNB6           9,CE72,,0,,W77,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,63060,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000113,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       0        W79 LNB6           9,CE72,,0,,W79,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,63060,14,0,0,882840,0,52,0,50,0,0,0,0,0,0,63060,12,0,756720
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000114,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       3        W77 LNB6           9,CE72,,3,,W77,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,90830,7,0,635810
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000117,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       1        W77 LNB6           9,CE72,,1,,W77,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,17000,7,0,0,119000,0,7,0,0,0,0,0,0,0,0,17000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000118,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       3        W79 LNB6           9,CE72,,3,,W79,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,93610,8,0,0,748880,0,10,0,5,0,0,0,0,0,0,93610,3,0,280830
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE72    0000119,ｺｸﾖ ｱﾅﾍﾞﾙ2,CE72       1        W79 LNB6           9,CE72,,1,,W79,LNB6,,9,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,17000,2,0,0,34000,0,2,0,0,0,0,0,0,0,0,17000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE88    0000045,ｺｸﾖ ﾌﾟﾛｸﾞﾉｽ,CE88       5            A011,CE88,,5,,,A011,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,39700,2,0,0,79400,0,0,0,0,0,0,0,0,0,0,39700,2,0,79400
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE88    0000114,ｺｸﾖ ﾌﾟﾛｸﾞﾉｽ,CE88       3            J111,CE88,,3,,,J111,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CE88    0000115,ｺｸﾖ ﾌﾟﾛｸﾞﾉｽ,CE88       5            J111,CE88,,5,,,J111,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,30500,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000073,ｱﾆﾀ 3Pｿﾌｧ,CH1069  I  03           SP/197,CH1069,I,03,,,SP/197,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,62200,1,0,0,62200,0,0,0,0,0,0,0,0,0,0,62200,1,0,62200
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000073,ｱﾆﾀ 3Pｿﾌｧ,CH1069  I  03           SP/197,CH1069,I,03,,,SP/197,,,1,B,ﾋﾟｰｽ,,,,2020/03/11,,0,62200,1,0,0,62200,0,0,0,0,0,0,0,0,0,0,62200,1,0,62200
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000074,ｱﾆﾀ ﾍｯﾄﾞﾚｽﾄ,CH1069  I  59           SP/197,CH1069,I,59,,,SP/197,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,3100,2,0,0,6200,0,0,0,0,0,0,0,0,0,0,3100,2,0,6200
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000075,ｱﾆﾀ 2Pｿﾌｧ,CH1069  I  02           SP/178,CH1069,I,02,,,SP/178,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,61200,1,0,0,61200,0,1,0,0,0,0,0,0,0,0,61200,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000083,ｱﾆﾀ 3Pｿﾌｧ,CH1069  I  03           SP/178,CH1069,I,03,,,SP/178,,,1,B,ﾋﾟｰｽ,,,,2020/03/11,,0,63800,1,0,0,63800,0,0,0,0,0,0,0,0,0,0,63800,1,0,63800
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000084,ｱﾆﾀ 3Pｿﾌｧﾇｰﾄﾞ,CH1069  I  03    B      3002,CH1069,I,03,B,,3002,,,4,E,ﾋﾟｰｽ,,,,2020/03/11,,0,48400,1,0,0,48400,0,0,0,0,0,0,0,0,0,0,48400,1,0,48400
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1069  0000086,ｱﾆﾀ ﾍｯﾄﾞﾚｽﾄ,CH1069  I  59           SP/178,CH1069,I,59,,,SP/178,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,3500,1,0,0,3500,0,2,0,4,2,0,0,0,0,0,3500,1,0,3500
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000065,ﾉﾄｽ 3Pｿﾌｧ,CH1070  I  03           SP/183,CH1070,I,03,,,SP/183,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,69000,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000072,ﾉﾄｽ 3Pｿﾌｧ,CH1070  I  03           SN/02,CH1070,I,03,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,66800,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000075,ﾉﾄｽ 3.5Pｿﾌｧ,CH1070  I  03L          SN/02,CH1070,I,03L,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,70300,0,0,0,0,0,2,0,3,1,0,0,0,0,0,70300,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000075,ﾉﾄｽ 3.5Pｿﾌｧ,CH1070  I  03L          SN/02,CH1070,I,03L,,,SN/02,,,1,B,ﾋﾟｰｽ,,,,2020/03/11,,0,70300,1,0,0,70300,0,0,0,0,0,0,0,0,0,0,70300,1,0,70300
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000076,ﾉﾄｽ/ｱﾆﾀ ｽﾂｰﾙ,CH1070  I  17           SN/02,CH1070,I,17,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,3,0,5,2,0,0,0,0,0,27300,0,0,0
100,日本フクラ,10,社内品,,,,,201912,,,1,製品,1,製品,0011,ソファ,CH1070  0000077,ﾉﾄｽ/ｱﾆﾀ ｽﾂｰﾙ,CH1070  I  17           SP/183,CH1070,I,17,,,SP/183,,,0,A,ﾋﾟｰｽ,,,,2020/03/11,,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,27700,0,0,0
