2021-05-17,2021-04-24,TI210424A,014CH232W-08B,1.0
2021-05-17,2021-04-24,TI210424A,014CH232W-50B,2.0
2021-05-17,2021-04-24,TI210424A,014CH271E-09B,1.0
2021-05-17,2021-04-24,TI210424A,014CH271E-49B,2.0
2021-05-17,2021-04-24,TI210424A,CH271E-42 SP/183,1.0
2021-05-17,2021-04-24,TI210424A,CH1154-17L SP/196 SP/192,1.0
2021-05-17,2021-04-24,TI210424A,CH1154-10 SP/192 SP/196,1.0
2021-05-17,2021-04-24,TI210424A,CH1154-17S SP/192 SP/196,5.0
2021-05-17,2021-04-24,TI210424A,CH1154-25 SP/192 SP/196,5.0
2021-05-17,2021-04-24,TI210424A,CH1154-10 SP/213 SP/199,6.0
2021-05-17,2021-04-24,TI210424A,CH1154-17L SP/213 SP/199,5.0
2021-05-17,2021-04-24,TI210424A,CH1154-63 SP/213 SP/199,5.0
2021-05-17,2021-04-24,TI210424A,014CH1070-03B,2.0
2021-05-17,2021-04-24,TI210424A,014CH1070-03LB,4.0
2021-05-17,2021-04-24,TI210424A,CH1072-32LSET SP/209,3.0
2021-05-17,2021-04-24,TI210424A,CH271E-08 SP/183,5.0
2021-05-17,2021-04-24,TI210424A,CH271E-09 SP/183,4.0
2021-05-17,2021-04-24,TI210424A,CH271E-17 SP/183,5.0
2021-05-19,2021-04-29,TI210429A1,014CH271E-03B,9.0
2021-05-19,2021-04-29,TI210429A1,014CH271E-08B,5.0
2021-05-19,2021-04-29,TI210429A1,014CH271E-09B,5.0
2021-05-19,2021-04-29,TI210429A1,014CH271E-49B,5.0
2021-05-19,2021-04-29,TI210429A1,014CH271E-50B,12.0
2021-05-19,2021-04-29,TI210429A1,014CH351-06B,4.0
2021-05-19,2021-04-29,TI210429A1,014CH1070-03B,3.0
2021-05-21,2021-04-29,TI210429A3,002SP/180,49.4
2021-05-21,2021-04-29,TI210429A3,CH1071E-03SET DB SN/02,3.0
2021-05-21,2021-04-29,TI210429A3,014CH232W-03B,1.0
2021-05-21,2021-04-29,TI210429A3,CH1145S-03 SP/222,2.0
2021-05-21,2021-04-29,TI210429A3,CH1154-63 SP/213 SP/199,2.0
2021-05-21,2021-04-29,TI210429A3,002SN/03,49.5
2021-05-21,2021-04-29,TI210429A3,014CH271E-03B,3.0
2021-05-21,2021-04-29,TI210429A3,014CH271E-17B,5.0
2021-05-21,2021-04-29,TI210429A3,014CH351-03B,4.0
2021-05-21,2021-04-29,TI210429A3,014CH351-06B,1.0
2021-05-21,2021-04-29,TI210429A3,014CH351-07B,2.0
2021-05-21,2021-04-29,TI210429A3,014CH351-50B,5.0
2021-05-21,2021-04-29,TI210429A3,014CH1070-17B,5.0
2021-05-21,2021-04-29,TI210429A3,CH271E-09 SP/183,1.0
2021-05-21,2021-04-29,TI210429A3,CH271E-49 SP/183,10.0
2021-05-21,2021-04-29,TI210429A3,CH271E-50 SP/183,5.0
